DisputeId,Transactions,OpenedAt,ResolvedAt,ReasonCode,State,Outcome,DisputedAmount
11932,9629,2026-01-07T18:39:44Z,2026-01-14T18:39:44Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,53.9
11933,694846,2026-04-03T07:56:23Z,,FRAUD,OPEN,,70.34
11934,161285,2026-02-13T10:14:42Z,2026-03-25T10:14:42Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,46.8
11935,697101,2026-03-10T12:48:44Z,,DUPLICATE,UNDER_REVIEW,,11.44
11936,181535,2026-02-20T09:52:00Z,2026-03-18T09:52:00Z,FRAUD,RESOLVED,WITHDRAWN,60.89
11937,169272,2026-02-22T06:10:01Z,,FRAUD,OPEN,,19.22
11938,171370,2026-02-13T14:32:27Z,,FRAUD,UNDER_REVIEW,,8.66
11939,672278,2026-03-27T14:11:53Z,2026-05-25T14:11:53Z,FRAUD,RESOLVED,MERCHANT_WON,56.42
11940,746852,2026-03-26T08:52:06Z,,FRAUD,OPEN,,51.55
11941,380373,2026-02-11T00:27:23Z,2026-02-23T00:27:23Z,CANCELLED,RESOLVED,CUSTOMER_WON,24.33
11942,776125,2026-04-24T17:58:03Z,2026-06-14T17:58:03Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,7.54
11943,100764,2026-02-05T11:21:43Z,2026-03-05T11:21:43Z,FRAUD,RESOLVED,WITHDRAWN,15.71
11944,265078,2026-02-11T22:36:16Z,,NOT_AS_DESCRIBED,OPEN,,31.66
11945,335454,2026-03-13T18:40:43Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,19.05
11946,230268,2026-02-21T01:55:46Z,2026-04-09T01:55:46Z,FRAUD,RESOLVED,MERCHANT_WON,20.59
11947,103871,2026-01-29T08:44:20Z,,NOT_RECEIVED,OPEN,,7.3
11948,505179,2026-02-21T13:49:38Z,2026-03-05T13:49:38Z,FRAUD,RESOLVED,CHARGEBACK,18.21
11949,633099,2026-03-22T09:59:52Z,2026-04-25T09:59:52Z,CANCELLED,RESOLVED,WITHDRAWN,6.85
11950,303821,2026-03-08T10:33:59Z,2026-03-16T10:33:59Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,33.83
11951,165923,2026-01-22T08:03:29Z,,FRAUD,OPEN,,6.63
11952,591179,2026-03-10T19:26:44Z,,NOT_AS_DESCRIBED,OPEN,,34.53
11953,147266,2026-02-25T19:53:03Z,2026-04-15T19:53:03Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,26.4
11954,15151,2026-02-04T09:44:42Z,2026-02-27T09:44:42Z,FRAUD,RESOLVED,CHARGEBACK,14.64
11955,813711,2026-04-14T20:02:08Z,2026-05-08T20:02:08Z,FRAUD,RESOLVED,CUSTOMER_WON,8.82
11956,65890,2026-01-27T13:02:09Z,2026-02-23T13:02:09Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,12.29
11957,106854,2026-01-16T12:29:26Z,2026-03-09T12:29:26Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,7.74
11958,402260,2026-03-05T13:49:40Z,2026-04-21T13:49:40Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,20.99
11959,276742,2026-02-18T23:11:39Z,,NOT_AS_DESCRIBED,OPEN,,6.34
11960,209450,2026-02-26T05:51:53Z,2026-04-17T05:51:53Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,75.81
11961,986288,2026-04-20T16:59:21Z,2026-05-02T16:59:21Z,DUPLICATE,RESOLVED,CUSTOMER_WON,22.51
11962,473593,2026-03-15T15:58:24Z,2026-04-16T15:58:24Z,FRAUD,RESOLVED,CUSTOMER_WON,4.0
11963,260056,2026-01-29T13:58:08Z,2026-03-09T13:58:08Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,45.33
11964,959213,2026-04-28T10:00:25Z,2026-05-17T10:00:25Z,FRAUD,RESOLVED,MERCHANT_WON,19.39
11965,582470,2026-03-23T20:49:20Z,,DUPLICATE,OPEN,,18.11
11966,807185,2026-03-29T09:05:16Z,2026-04-10T09:05:16Z,FRAUD,RESOLVED,CUSTOMER_WON,7.91
11967,595102,2026-03-20T03:51:40Z,,NOT_RECEIVED,UNDER_REVIEW,,7.15
11968,651308,2026-04-06T14:55:16Z,2026-04-09T14:55:16Z,CANCELLED,RESOLVED,MERCHANT_WON,11.54
11969,603229,2026-04-04T13:02:51Z,2026-05-07T13:02:51Z,FRAUD,RESOLVED,CUSTOMER_WON,8.5
11970,40376,2026-02-01T04:17:54Z,2026-02-23T04:17:54Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,16.17
11971,488106,2026-02-18T15:12:27Z,,FRAUD,OPEN,,21.09
11972,917940,2026-04-25T09:07:26Z,,DUPLICATE,UNDER_REVIEW,,91.96
11973,950496,2026-04-01T15:19:13Z,2026-04-18T15:19:13Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,68.96
11974,791802,2026-04-21T18:47:42Z,2026-05-27T18:47:42Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,11.1
11975,789166,2026-04-09T11:06:27Z,2026-04-29T11:06:27Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,30.07
11976,519739,2026-02-18T09:54:12Z,2026-04-02T09:54:12Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,9.16
11977,49999,2026-02-05T00:30:50Z,2026-02-21T00:30:50Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,15.16
11978,281340,2026-01-27T14:31:00Z,2026-02-03T14:31:00Z,FRAUD,RESOLVED,WITHDRAWN,23.09
11979,596141,2026-03-09T08:20:45Z,2026-04-21T08:20:45Z,FRAUD,RESOLVED,CUSTOMER_WON,26.41
11980,769917,2026-04-23T12:53:24Z,2026-05-26T12:53:24Z,FRAUD,RESOLVED,CUSTOMER_WON,8.61
11981,124995,2026-02-26T01:45:32Z,,DUPLICATE,UNDER_REVIEW,,22.02
11982,271046,2026-01-27T22:34:15Z,,FRAUD,UNDER_REVIEW,,7.67
11983,272754,2026-02-24T20:58:43Z,,FRAUD,UNDER_REVIEW,,60.49
11984,920314,2026-04-03T23:15:02Z,,FRAUD,OPEN,,8.44
11985,103647,2026-01-11T19:18:01Z,2026-01-29T19:18:01Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,14.46
11986,325720,2026-02-23T19:07:20Z,2026-03-29T19:07:20Z,FRAUD,RESOLVED,MERCHANT_WON,15.47
11987,925617,2026-05-05T09:59:29Z,,FRAUD,UNDER_REVIEW,,56.49
11988,668738,2026-04-16T23:34:34Z,2026-05-30T23:34:34Z,CANCELLED,RESOLVED,MERCHANT_WON,54.26
11989,645415,2026-03-29T18:52:26Z,2026-04-13T18:52:26Z,FRAUD,RESOLVED,CUSTOMER_WON,14.95
11990,632098,2026-03-22T14:09:56Z,,NOT_AS_DESCRIBED,OPEN,,20.46
11991,328584,2026-02-19T23:32:20Z,2026-03-08T23:32:20Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,11.92
11992,777277,2026-03-25T17:47:51Z,2026-04-26T17:47:51Z,FRAUD,RESOLVED,WITHDRAWN,41.65
11993,646339,2026-03-19T12:56:59Z,2026-03-27T12:56:59Z,FRAUD,RESOLVED,CUSTOMER_WON,15.34
11994,361201,2026-02-17T14:14:15Z,2026-03-16T14:14:15Z,FRAUD,RESOLVED,CUSTOMER_WON,65.65
11995,798668,2026-04-28T14:05:30Z,2026-05-14T14:05:30Z,FRAUD,RESOLVED,CUSTOMER_WON,9.23
11996,495700,2026-02-27T06:41:27Z,2026-04-19T06:41:27Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,19.86
11997,574885,2026-03-01T02:18:03Z,,DUPLICATE,UNDER_REVIEW,,18.34
11998,748388,2026-03-23T00:54:35Z,2026-03-31T00:54:35Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,87.37
11999,76435,2026-01-16T04:14:21Z,2026-01-24T04:14:21Z,DUPLICATE,RESOLVED,CUSTOMER_WON,7.38
12000,574515,2026-02-22T06:51:42Z,2026-03-20T06:51:42Z,NOT_RECEIVED,RESOLVED,CHARGEBACK,56.95
12001,371844,2026-02-19T02:57:28Z,2026-03-28T02:57:28Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,12.92
12002,94136,2026-01-31T22:51:04Z,,FRAUD,UNDER_REVIEW,,66.85
12003,793468,2026-04-20T14:26:05Z,2026-04-30T14:26:05Z,FRAUD,RESOLVED,WITHDRAWN,24.32
12004,330832,2026-02-04T19:53:43Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,10.09
12005,160598,2026-02-24T10:32:27Z,,FRAUD,OPEN,,7.22
12006,55403,2026-01-30T12:24:44Z,,FRAUD,OPEN,,64.85
12007,124781,2026-02-20T21:06:51Z,,FRAUD,OPEN,,94.65
12008,789104,2026-03-16T14:40:51Z,2026-05-02T14:40:51Z,FRAUD,RESOLVED,CHARGEBACK,19.1
12009,836519,2026-04-14T01:38:46Z,2026-05-22T01:38:46Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,13.07
12010,934673,2026-03-31T07:42:02Z,,FRAUD,UNDER_REVIEW,,42.3
12011,236585,2026-01-30T05:11:22Z,2026-02-12T05:11:22Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,6.21
12012,877192,2026-03-30T23:51:58Z,2026-04-29T23:51:58Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,7.56
12013,56588,2026-02-14T03:58:58Z,2026-03-12T03:58:58Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,37.14
12014,414876,2026-02-10T10:47:05Z,,FRAUD,UNDER_REVIEW,,18.37
12015,629278,2026-03-29T19:41:17Z,2026-04-17T19:41:17Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,29.12
12016,66273,2026-02-18T20:40:56Z,2026-04-17T20:40:56Z,FRAUD,RESOLVED,CUSTOMER_WON,15.85
12017,451347,2026-02-23T01:03:48Z,2026-02-27T01:03:48Z,FRAUD,RESOLVED,CUSTOMER_WON,28.03
12018,503942,2026-04-01T21:54:43Z,2026-04-09T21:54:43Z,FRAUD,RESOLVED,MERCHANT_WON,11.88
12019,3920,2026-02-08T15:14:10Z,2026-03-20T15:14:10Z,FRAUD,RESOLVED,CUSTOMER_WON,3.1
12020,317811,2026-02-08T10:11:59Z,2026-03-05T10:11:59Z,FRAUD,RESOLVED,CUSTOMER_WON,56.39
12021,174215,2026-02-18T20:49:06Z,2026-04-03T20:49:06Z,FRAUD,RESOLVED,CUSTOMER_WON,14.66
12022,600950,2026-03-23T00:41:02Z,2026-04-30T00:41:02Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,14.4
12023,873735,2026-04-19T14:45:42Z,2026-06-18T14:45:42Z,FRAUD,RESOLVED,MERCHANT_WON,61.4
12024,770756,2026-04-06T00:48:39Z,2026-06-05T00:48:39Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,38.08
12025,902298,2026-04-29T10:41:41Z,2026-06-14T10:41:41Z,FRAUD,RESOLVED,CHARGEBACK,35.0
12026,410995,2026-02-20T08:37:12Z,2026-03-14T08:37:12Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,14.32
12027,366897,2026-03-17T12:35:54Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,69.79
12028,707364,2026-03-28T23:12:18Z,2026-05-09T23:12:18Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,22.29
12029,238432,2026-02-19T07:41:13Z,2026-04-06T07:41:13Z,DUPLICATE,RESOLVED,WITHDRAWN,24.55
12030,820210,2026-03-25T00:31:12Z,2026-05-13T00:31:12Z,FRAUD,RESOLVED,CUSTOMER_WON,80.51
12031,687440,2026-03-09T14:51:57Z,2026-05-05T14:51:57Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,16.32
12032,275065,2026-03-12T14:55:32Z,2026-04-23T14:55:32Z,DUPLICATE,RESOLVED,CUSTOMER_WON,20.34
12033,461531,2026-02-26T14:30:26Z,2026-04-14T14:30:26Z,FRAUD,RESOLVED,CUSTOMER_WON,53.13
12034,383783,2026-02-09T04:43:14Z,2026-02-15T04:43:14Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,20.03
12035,518253,2026-03-16T01:57:47Z,2026-04-17T01:57:47Z,NOT_AS_DESCRIBED,RESOLVED,WITHDRAWN,16.43
12036,284197,2026-03-04T13:49:58Z,,FRAUD,UNDER_REVIEW,,5.67
12037,806350,2026-04-08T00:36:26Z,2026-05-05T00:36:26Z,FRAUD,RESOLVED,MERCHANT_WON,98.62
12038,384363,2026-03-11T17:50:37Z,2026-04-06T17:50:37Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,45.42
12039,931141,2026-04-21T14:42:16Z,,FRAUD,OPEN,,53.75
12040,437332,2026-02-21T11:37:11Z,2026-03-19T11:37:11Z,FRAUD,RESOLVED,CUSTOMER_WON,25.01
12041,21618,2026-02-08T02:57:06Z,2026-03-06T02:57:06Z,FRAUD,RESOLVED,CUSTOMER_WON,6.1
12042,662733,2026-03-23T23:11:15Z,2026-04-19T23:11:15Z,FRAUD,RESOLVED,CUSTOMER_WON,14.08
12043,979348,2026-05-10T07:01:08Z,,FRAUD,OPEN,,260.8
12044,863677,2026-05-01T15:23:16Z,2026-05-22T15:23:16Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,14.76
12045,438721,2026-03-22T10:02:36Z,2026-04-04T10:02:36Z,FRAUD,RESOLVED,CUSTOMER_WON,28.46
12046,916624,2026-05-08T18:52:12Z,2026-06-28T18:52:12Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,36.59
12047,110060,2026-02-24T17:58:47Z,2026-03-14T17:58:47Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,69.26
12048,521776,2026-03-13T22:06:25Z,2026-03-27T22:06:25Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,66.78
12049,318295,2026-02-20T02:17:55Z,,FRAUD,OPEN,,9.65
12050,48680,2026-01-27T16:08:28Z,2026-02-06T16:08:28Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,9.81
12051,27407,2026-01-26T05:57:05Z,2026-02-24T05:57:05Z,FRAUD,RESOLVED,CHARGEBACK,87.9
12052,374262,2026-02-08T06:41:24Z,,FRAUD,UNDER_REVIEW,,85.82
12053,401761,2026-02-22T23:47:29Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,53.25
12054,182673,2026-01-26T17:28:07Z,,NOT_RECEIVED,UNDER_REVIEW,,26.82
12055,570990,2026-03-28T23:19:29Z,2026-04-07T23:19:29Z,CANCELLED,RESOLVED,CHARGEBACK,12.72
12056,332687,2026-02-12T12:16:47Z,2026-02-26T12:16:47Z,FRAUD,RESOLVED,MERCHANT_WON,180.94
12057,775845,2026-03-16T20:10:38Z,2026-04-27T20:10:38Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,114.66
12058,360876,2026-02-20T07:38:36Z,,NOT_RECEIVED,UNDER_REVIEW,,7.5
12059,439036,2026-03-16T22:57:46Z,,FRAUD,UNDER_REVIEW,,21.49
12060,854076,2026-03-19T08:23:26Z,,FRAUD,UNDER_REVIEW,,6.85
12061,227144,2026-02-15T18:08:12Z,2026-04-11T18:08:12Z,FRAUD,RESOLVED,MERCHANT_WON,30.44
12062,689813,2026-04-14T12:44:22Z,2026-05-31T12:44:22Z,FRAUD,RESOLVED,MERCHANT_WON,31.26
12063,400934,2026-02-27T16:53:22Z,2026-04-27T16:53:22Z,FRAUD,RESOLVED,WITHDRAWN,13.74
12064,149004,2026-02-20T03:49:31Z,2026-03-01T03:49:31Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,20.63
12065,322493,2026-03-04T19:55:06Z,2026-03-19T19:55:06Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,547.31
12066,925026,2026-03-26T09:03:14Z,2026-05-04T09:03:14Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,20.69
12067,40580,2026-02-06T21:10:31Z,2026-04-07T21:10:31Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,6.9
12068,358556,2026-03-07T19:38:59Z,2026-03-16T19:38:59Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,11.9
12069,322032,2026-01-31T22:58:28Z,2026-03-03T22:58:28Z,DUPLICATE,RESOLVED,CUSTOMER_WON,17.65
12070,211043,2026-01-27T06:01:29Z,2026-03-03T06:01:29Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,22.69
12071,223618,2026-01-29T20:23:44Z,,NOT_AS_DESCRIBED,OPEN,,35.06
12072,238027,2026-03-08T00:13:30Z,,FRAUD,UNDER_REVIEW,,78.26
12073,551416,2026-03-05T12:55:26Z,2026-03-29T12:55:26Z,CANCELLED,RESOLVED,CUSTOMER_WON,48.7
12074,288317,2026-02-04T04:09:43Z,2026-03-12T04:09:43Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,3.81
12075,549846,2026-02-20T02:51:40Z,2026-04-16T02:51:40Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,58.23
12076,403928,2026-02-07T16:17:57Z,2026-03-28T16:17:57Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,28.58
12077,654286,2026-04-10T07:30:57Z,,CANCELLED,UNDER_REVIEW,,20.2
12078,942285,2026-03-27T18:11:52Z,2026-04-28T18:11:52Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,40.57
12079,796723,2026-04-03T10:06:27Z,2026-04-23T10:06:27Z,FRAUD,RESOLVED,CUSTOMER_WON,5.3
12080,886535,2026-04-04T03:17:00Z,2026-05-29T03:17:00Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,22.94
12081,287942,2026-03-04T11:44:41Z,2026-04-16T11:44:41Z,CANCELLED,RESOLVED,MERCHANT_WON,14.84
12082,375314,2026-02-27T01:46:53Z,2026-04-08T01:46:53Z,FRAUD,RESOLVED,CHARGEBACK,12.64
12083,165964,2026-01-25T08:16:26Z,,DUPLICATE,OPEN,,2.56
12084,916956,2026-03-25T18:16:13Z,,FRAUD,OPEN,,110.1
12085,537264,2026-04-01T16:09:51Z,,NOT_RECEIVED,UNDER_REVIEW,,14.9
12086,901458,2026-05-05T12:46:45Z,2026-06-07T12:46:45Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,20.13
12087,64234,2026-01-24T02:18:00Z,2026-01-30T02:18:00Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,15.0
12088,788897,2026-03-29T20:48:31Z,2026-05-22T20:48:31Z,DUPLICATE,RESOLVED,CUSTOMER_WON,9.88
12089,985980,2026-04-03T13:54:58Z,,FRAUD,OPEN,,14.47
12090,33069,2026-02-12T06:43:37Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,271.39
12091,674699,2026-03-17T00:53:19Z,2026-04-14T00:53:19Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,25.09
12092,413311,2026-03-01T00:12:57Z,2026-04-20T00:12:57Z,DUPLICATE,RESOLVED,WITHDRAWN,9.76
12093,854446,2026-03-29T03:36:21Z,2026-05-15T03:36:21Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,46.37
12094,483117,2026-03-24T06:39:50Z,2026-05-02T06:39:50Z,DUPLICATE,RESOLVED,CUSTOMER_WON,96.89
12095,622065,2026-04-02T00:36:09Z,2026-05-19T00:36:09Z,FRAUD,RESOLVED,MERCHANT_WON,36.99
12096,31193,2026-01-19T13:51:33Z,2026-02-03T13:51:33Z,FRAUD,RESOLVED,CUSTOMER_WON,15.64
12097,713089,2026-04-11T06:04:23Z,2026-05-17T06:04:23Z,DUPLICATE,RESOLVED,CUSTOMER_WON,17.13
12098,70577,2026-01-27T08:23:49Z,2026-02-04T08:23:49Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,44.53
12099,456524,2026-03-17T14:16:43Z,,NOT_RECEIVED,OPEN,,17.89
12100,473047,2026-03-02T19:45:55Z,,FRAUD,OPEN,,10.61
12101,299093,2026-02-16T08:13:02Z,2026-03-26T08:13:02Z,FRAUD,RESOLVED,CUSTOMER_WON,16.42
12102,138537,2026-02-06T01:52:31Z,2026-03-23T01:52:31Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,15.51
12103,533344,2026-02-19T04:32:28Z,2026-03-03T04:32:28Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,11.33
12104,606456,2026-03-11T13:38:25Z,2026-04-01T13:38:25Z,FRAUD,RESOLVED,CUSTOMER_WON,43.31
12105,562540,2026-04-01T16:10:24Z,2026-05-08T16:10:24Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,17.3
12106,539967,2026-03-02T05:02:45Z,2026-03-06T05:02:45Z,NOT_AS_DESCRIBED,RESOLVED,MERCHANT_WON,41.66
12107,917964,2026-05-05T17:55:13Z,,FRAUD,OPEN,,43.32
12108,58773,2026-02-19T04:17:35Z,2026-04-02T04:17:35Z,FRAUD,RESOLVED,CUSTOMER_WON,35.68
12109,272847,2026-02-08T15:02:15Z,2026-02-21T15:02:15Z,FRAUD,RESOLVED,MERCHANT_WON,59.55
12110,447273,2026-02-19T08:43:30Z,,DUPLICATE,UNDER_REVIEW,,9.58
12111,305490,2026-02-02T10:53:56Z,2026-02-23T10:53:56Z,FRAUD,RESOLVED,CUSTOMER_WON,31.12
12112,698077,2026-04-18T12:55:32Z,2026-06-01T12:55:32Z,NOT_RECEIVED,RESOLVED,WITHDRAWN,20.01
12113,495947,2026-03-27T13:41:03Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,15.85
12114,954033,2026-04-19T00:52:22Z,2026-05-16T00:52:22Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,87.17
12115,687572,2026-03-22T23:08:48Z,2026-04-10T23:08:48Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,14.06
12116,797357,2026-04-26T02:45:20Z,2026-05-17T02:45:20Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,32.74
12117,957961,2026-04-30T12:54:56Z,2026-05-10T12:54:56Z,DUPLICATE,RESOLVED,MERCHANT_WON,10.03
12118,809793,2026-04-04T19:08:05Z,2026-05-20T19:08:05Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,9.32
12119,627662,2026-03-17T15:57:12Z,,NOT_AS_DESCRIBED,OPEN,,24.87
12120,100570,2026-01-24T01:03:32Z,,NOT_RECEIVED,OPEN,,116.42
12121,314589,2026-02-22T14:50:34Z,2026-04-20T14:50:34Z,FRAUD,RESOLVED,CUSTOMER_WON,66.55
12122,778437,2026-04-23T11:02:31Z,2026-05-27T11:02:31Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,10.06
12123,145446,2026-02-07T07:40:22Z,2026-02-16T07:40:22Z,FRAUD,RESOLVED,CUSTOMER_WON,35.73
12124,414294,2026-03-18T18:51:22Z,2026-03-25T18:51:22Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,25.9
12125,90166,2026-02-07T11:13:07Z,2026-02-19T11:13:07Z,DUPLICATE,RESOLVED,CUSTOMER_WON,62.23
12126,619377,2026-04-07T14:46:23Z,2026-05-27T14:46:23Z,CANCELLED,RESOLVED,CUSTOMER_WON,20.4
12127,634305,2026-03-17T07:47:45Z,2026-04-10T07:47:45Z,FRAUD,RESOLVED,CUSTOMER_WON,19.61
12128,585991,2026-03-23T02:33:39Z,2026-04-18T02:33:39Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,8.8
12129,768142,2026-04-08T09:03:34Z,,NOT_RECEIVED,OPEN,,115.31
12130,675406,2026-04-14T14:48:25Z,,FRAUD,OPEN,,41.03
12131,717529,2026-03-25T03:48:47Z,2026-04-04T03:48:47Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,17.92
12132,6799,2026-01-05T05:08:39Z,,DUPLICATE,UNDER_REVIEW,,29.47
12133,51927,2026-02-19T07:19:38Z,2026-03-26T07:19:38Z,FRAUD,RESOLVED,CUSTOMER_WON,31.15
12134,693714,2026-03-05T19:13:55Z,2026-03-24T19:13:55Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,36.51
12135,4053,2026-01-04T22:22:41Z,2026-02-12T22:22:41Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,23.39
12136,915205,2026-04-29T07:32:48Z,2026-06-04T07:32:48Z,FRAUD,RESOLVED,CUSTOMER_WON,13.94
12137,733220,2026-03-19T15:33:31Z,2026-04-22T15:33:31Z,CANCELLED,RESOLVED,CUSTOMER_WON,15.54
12138,378510,2026-02-09T13:22:19Z,2026-03-02T13:22:19Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,3.82
12139,333990,2026-03-16T18:52:03Z,2026-03-31T18:52:03Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,50.84
12140,752710,2026-03-14T22:45:52Z,2026-04-21T22:45:52Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,21.76
12141,342760,2026-03-14T08:18:42Z,2026-04-13T08:18:42Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,41.01
12142,777186,2026-03-22T14:28:22Z,2026-04-30T14:28:22Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,21.33
12143,968992,2026-05-01T22:38:33Z,,DUPLICATE,OPEN,,23.9
12144,87085,2026-02-15T04:11:20Z,2026-03-07T04:11:20Z,FRAUD,RESOLVED,MERCHANT_WON,9.2
12145,24945,2026-01-12T11:29:52Z,2026-01-15T11:29:52Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,16.73
12146,634440,2026-04-13T19:39:51Z,2026-06-10T19:39:51Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,92.42
12147,261863,2026-02-05T09:20:31Z,,FRAUD,OPEN,,25.07
12148,732965,2026-03-29T03:45:29Z,,NOT_AS_DESCRIBED,OPEN,,15.69
12149,345167,2026-02-20T03:15:31Z,2026-03-28T03:15:31Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,9.38
12150,912158,2026-04-26T22:52:09Z,2026-05-25T22:52:09Z,FRAUD,RESOLVED,CUSTOMER_WON,42.73
12151,112570,2026-01-17T23:32:08Z,2026-01-20T23:32:08Z,NOT_RECEIVED,RESOLVED,MERCHANT_WON,124.54
12152,806541,2026-03-21T07:21:18Z,2026-05-11T07:21:18Z,NOT_RECEIVED,RESOLVED,CUSTOMER_WON,26.53
12153,638551,2026-03-08T12:15:46Z,2026-03-21T12:15:46Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,37.39
12154,327122,2026-02-01T13:42:21Z,,NOT_AS_DESCRIBED,UNDER_REVIEW,,19.51
12155,547706,2026-03-15T03:26:46Z,2026-03-30T03:26:46Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,20.35
12156,832116,2026-04-10T05:09:06Z,2026-05-15T05:09:06Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,15.34
12157,81142,2026-01-11T08:33:20Z,2026-03-11T08:33:20Z,NOT_AS_DESCRIBED,RESOLVED,CUSTOMER_WON,21.12
12158,339369,2026-02-18T01:21:26Z,,NOT_RECEIVED,UNDER_REVIEW,,25.04
12159,634738,2026-03-30T16:06:00Z,2026-05-16T16:06:00Z,FRAUD,RESOLVED,MERCHANT_WON,19.51
12160,714831,2026-04-15T12:05:03Z,,NOT_AS_DESCRIBED,OPEN,,11.57
12161,322287,2026-03-05T20:49:05Z,,NOT_RECEIVED,UNDER_REVIEW,,8.51
