GuestId,GuestNumber,HomeCountry,Segment,AgeBand,PartySize,AccessibilityNeeds,LoyaltyTier,VisitIntent
1768,GST0001768,US,SCHOOL_TRIP,ADULT,16,NONE,HOTEL_GUEST,FAMILY_DAY
1769,GST0001769,CA,FAMILY,SENIOR,1,NONE,NONE,FAMILY_DAY
1770,GST0001770,US,SCHOOL_TRIP,CHILD,22,SENSORY,NONE,RIDE_DAY
1771,GST0001771,US,FAMILY,CHILD,3,NONE,HOTEL_GUEST,FAMILY_DAY
1772,GST0001772,CA,VIP_TRAVELER,ADULT,2,NONE,NONE,RIDE_DAY
1773,GST0001773,MX,VIP_TRAVELER,ADULT,4,NONE,NONE,RIDE_DAY
1774,GST0001774,US,FAMILY,ADULT,1,NONE,ANNUAL_PASS,WATER_PARK
1775,GST0001775,BR,THRILL_SEEKER,SENIOR,2,DIETARY,VIP_CLUB,RIDE_DAY
1776,GST0001776,AE,LOCAL_MEMBER,CHILD,4,NONE,VIP_CLUB,WATER_PARK
1777,GST0001777,US,THRILL_SEEKER,CHILD,3,MOBILITY,VIP_CLUB,FAMILY_DAY
1778,GST0001778,FR,THRILL_SEEKER,ADULT,3,NONE,ANNUAL_PASS,FAMILY_DAY
1779,GST0001779,CA,LOCAL_MEMBER,CHILD,2,DIETARY,ANNUAL_PASS,EVENT_NIGHT
1780,GST0001780,GB,VIP_TRAVELER,ADULT,2,NONE,NONE,RIDE_DAY
1781,GST0001781,US,FAMILY,ADULT,4,NONE,NONE,VACATION
1782,GST0001782,US,FAMILY,SENIOR,3,NONE,ANNUAL_PASS,FAMILY_DAY
1783,GST0001783,DE,FAMILY,TEEN,4,NONE,NONE,VACATION
1784,GST0001784,US,LOCAL_MEMBER,SENIOR,2,NONE,HOTEL_GUEST,RIDE_DAY
1785,GST0001785,FR,SCHOOL_TRIP,ADULT,20,MOBILITY,HOTEL_GUEST,FAMILY_DAY
1786,GST0001786,US,VIP_TRAVELER,TEEN,1,NONE,ANNUAL_PASS,VACATION
1787,GST0001787,US,VIP_TRAVELER,ADULT,1,NONE,HOTEL_GUEST,FAMILY_DAY
1788,GST0001788,US,SCHOOL_TRIP,ADULT,23,NONE,HOTEL_GUEST,RIDE_DAY
1789,GST0001789,GB,FAMILY,ADULT,5,NONE,NONE,VACATION
1790,GST0001790,MX,VIP_TRAVELER,TEEN,1,DIETARY,ANNUAL_PASS,WATER_PARK
1791,GST0001791,FR,THRILL_SEEKER,ADULT,2,DIETARY,NONE,EVENT_NIGHT
1792,GST0001792,BR,THRILL_SEEKER,ADULT,3,MOBILITY,NONE,RIDE_DAY
1793,GST0001793,FR,THRILL_SEEKER,ADULT,3,NONE,NONE,FAMILY_DAY
1794,GST0001794,US,SCHOOL_TRIP,SENIOR,15,NONE,ANNUAL_PASS,RIDE_DAY
1795,GST0001795,US,SCHOOL_TRIP,ADULT,18,NONE,NONE,VACATION
1796,GST0001796,US,SCHOOL_TRIP,ADULT,17,HEARING,NONE,FAMILY_DAY
1797,GST0001797,JP,VIP_TRAVELER,ADULT,3,NONE,NONE,FAMILY_DAY
1798,GST0001798,US,TOUR_GROUP,CHILD,7,NONE,NONE,RIDE_DAY
1799,GST0001799,MX,SCHOOL_TRIP,ADULT,10,NONE,HOTEL_GUEST,VACATION
1800,GST0001800,US,FAMILY,CHILD,1,DIETARY,NONE,EVENT_NIGHT
1801,GST0001801,JP,LOCAL_MEMBER,TEEN,1,HEARING,NONE,VACATION
1802,GST0001802,US,FAMILY,CHILD,6,NONE,ANNUAL_PASS,FAMILY_DAY
1803,GST0001803,CA,LOCAL_MEMBER,ADULT,2,NONE,NONE,FAMILY_DAY
1804,GST0001804,US,THRILL_SEEKER,ADULT,3,NONE,HOTEL_GUEST,FAMILY_DAY
1805,GST0001805,US,FAMILY,SENIOR,6,NONE,NONE,RIDE_DAY
1806,GST0001806,US,VIP_TRAVELER,ADULT,3,DIETARY,HOTEL_GUEST,VACATION
1807,GST0001807,GB,FAMILY,CHILD,2,DIETARY,HOTEL_GUEST,EVENT_NIGHT
1808,GST0001808,US,VIP_TRAVELER,ADULT,1,NONE,HOTEL_GUEST,EVENT_NIGHT
1809,GST0001809,GB,SCHOOL_TRIP,CHILD,22,NONE,ANNUAL_PASS,RIDE_DAY
1810,GST0001810,US,VIP_TRAVELER,ADULT,1,NONE,NONE,VACATION
1811,GST0001811,US,THRILL_SEEKER,ADULT,2,SENSORY,ANNUAL_PASS,RIDE_DAY
1812,GST0001812,CA,FAMILY,CHILD,1,NONE,NONE,FAMILY_DAY
1813,GST0001813,CA,VIP_TRAVELER,TEEN,3,DIETARY,NONE,FAMILY_DAY
1814,GST0001814,MX,THRILL_SEEKER,SENIOR,3,HEARING,ANNUAL_PASS,RIDE_DAY
1815,GST0001815,US,VIP_TRAVELER,TEEN,1,NONE,NONE,FAMILY_DAY
1816,GST0001816,JP,SCHOOL_TRIP,ADULT,10,NONE,ANNUAL_PASS,FAMILY_DAY
1817,GST0001817,FR,SCHOOL_TRIP,ADULT,18,DIETARY,NONE,FAMILY_DAY
1818,GST0001818,US,LOCAL_MEMBER,ADULT,1,NONE,NONE,FAMILY_DAY
1819,GST0001819,US,FAMILY,TEEN,4,NONE,HOTEL_GUEST,VACATION
1820,GST0001820,US,TOUR_GROUP,ADULT,4,HEARING,NONE,RIDE_DAY
1821,GST0001821,FR,VIP_TRAVELER,CHILD,4,NONE,NONE,VACATION
1822,GST0001822,US,SCHOOL_TRIP,ADULT,12,SENSORY,NONE,FAMILY_DAY
1823,GST0001823,US,SCHOOL_TRIP,ADULT,18,SENSORY,NONE,EVENT_NIGHT
1824,GST0001824,BR,FAMILY,TEEN,3,NONE,NONE,VACATION
1825,GST0001825,US,FAMILY,SENIOR,6,NONE,NONE,FAMILY_DAY
1826,GST0001826,CA,THRILL_SEEKER,ADULT,3,NONE,ANNUAL_PASS,RIDE_DAY
1827,GST0001827,US,FAMILY,TEEN,6,NONE,ANNUAL_PASS,RIDE_DAY
1828,GST0001828,GB,THRILL_SEEKER,ADULT,2,NONE,NONE,RIDE_DAY
1829,GST0001829,MX,TOUR_GROUP,ADULT,6,NONE,HOTEL_GUEST,VACATION
1830,GST0001830,US,THRILL_SEEKER,TEEN,1,NONE,VIP_CLUB,FAMILY_DAY
1831,GST0001831,US,LOCAL_MEMBER,TEEN,3,NONE,ANNUAL_PASS,WATER_PARK
1832,GST0001832,US,VIP_TRAVELER,CHILD,1,NONE,NONE,VACATION
1833,GST0001833,CA,SCHOOL_TRIP,ADULT,10,MOBILITY,ANNUAL_PASS,RIDE_DAY
1834,GST0001834,US,TOUR_GROUP,ADULT,4,NONE,HOTEL_GUEST,VACATION
1835,GST0001835,BR,SCHOOL_TRIP,CHILD,22,NONE,VIP_CLUB,WATER_PARK
1836,GST0001836,US,LOCAL_MEMBER,ADULT,2,DIETARY,VIP_CLUB,RIDE_DAY
1837,GST0001837,US,THRILL_SEEKER,ADULT,1,DIETARY,ANNUAL_PASS,EVENT_NIGHT
1838,GST0001838,CA,SCHOOL_TRIP,ADULT,24,SENSORY,NONE,WATER_PARK
1839,GST0001839,US,FAMILY,ADULT,2,SENSORY,ANNUAL_PASS,RIDE_DAY
1840,GST0001840,FR,TOUR_GROUP,CHILD,5,DIETARY,NONE,WATER_PARK
1841,GST0001841,CA,TOUR_GROUP,TEEN,12,NONE,NONE,WATER_PARK
1842,GST0001842,JP,SCHOOL_TRIP,ADULT,14,NONE,NONE,FAMILY_DAY
1843,GST0001843,MX,VIP_TRAVELER,CHILD,4,NONE,HOTEL_GUEST,VACATION
1844,GST0001844,US,THRILL_SEEKER,ADULT,1,NONE,NONE,RIDE_DAY
1845,GST0001845,US,LOCAL_MEMBER,ADULT,3,NONE,NONE,EVENT_NIGHT
1846,GST0001846,US,FAMILY,CHILD,4,NONE,NONE,RIDE_DAY
1847,GST0001847,US,FAMILY,TEEN,5,HEARING,HOTEL_GUEST,VACATION
1848,GST0001848,US,TOUR_GROUP,TEEN,10,NONE,NONE,RIDE_DAY
1849,GST0001849,US,TOUR_GROUP,TEEN,7,NONE,NONE,WATER_PARK
1850,GST0001850,US,SCHOOL_TRIP,ADULT,15,NONE,NONE,EVENT_NIGHT
1851,GST0001851,US,LOCAL_MEMBER,TEEN,1,NONE,ANNUAL_PASS,RIDE_DAY
1852,GST0001852,US,FAMILY,TEEN,5,DIETARY,ANNUAL_PASS,WATER_PARK
1853,GST0001853,FR,VIP_TRAVELER,SENIOR,4,NONE,NONE,FAMILY_DAY
1854,GST0001854,US,FAMILY,SENIOR,4,NONE,NONE,EVENT_NIGHT
1855,GST0001855,US,VIP_TRAVELER,CHILD,3,NONE,VIP_CLUB,RIDE_DAY
1856,GST0001856,US,LOCAL_MEMBER,ADULT,2,NONE,VIP_CLUB,WATER_PARK
1857,GST0001857,US,FAMILY,ADULT,2,NONE,NONE,VACATION
1858,GST0001858,DE,TOUR_GROUP,ADULT,6,NONE,ANNUAL_PASS,EVENT_NIGHT
1859,GST0001859,FR,LOCAL_MEMBER,ADULT,1,NONE,NONE,FAMILY_DAY
1860,GST0001860,US,THRILL_SEEKER,ADULT,2,NONE,ANNUAL_PASS,RIDE_DAY
1861,GST0001861,CA,VIP_TRAVELER,ADULT,3,NONE,NONE,FAMILY_DAY
1862,GST0001862,US,FAMILY,ADULT,6,NONE,NONE,EVENT_NIGHT
1863,GST0001863,US,LOCAL_MEMBER,TEEN,2,SENSORY,NONE,VACATION
1864,GST0001864,FR,TOUR_GROUP,TEEN,12,NONE,ANNUAL_PASS,VACATION
1865,GST0001865,CA,VIP_TRAVELER,ADULT,4,NONE,ANNUAL_PASS,WATER_PARK
1866,GST0001866,MX,FAMILY,CHILD,2,SENSORY,NONE,RIDE_DAY
1867,GST0001867,US,FAMILY,ADULT,3,NONE,HOTEL_GUEST,VACATION
1868,GST0001868,CA,TOUR_GROUP,ADULT,9,DIETARY,NONE,FAMILY_DAY
1869,GST0001869,GB,FAMILY,CHILD,3,NONE,ANNUAL_PASS,RIDE_DAY
1870,GST0001870,CA,THRILL_SEEKER,TEEN,1,NONE,NONE,RIDE_DAY
1871,GST0001871,MX,THRILL_SEEKER,ADULT,1,NONE,NONE,RIDE_DAY
1872,GST0001872,GB,THRILL_SEEKER,ADULT,2,NONE,NONE,RIDE_DAY
1873,GST0001873,GB,FAMILY,CHILD,6,NONE,NONE,RIDE_DAY
1874,GST0001874,CA,LOCAL_MEMBER,ADULT,3,HEARING,NONE,FAMILY_DAY
1875,GST0001875,US,FAMILY,ADULT,5,MOBILITY,NONE,RIDE_DAY
1876,GST0001876,BR,SCHOOL_TRIP,ADULT,24,MOBILITY,NONE,RIDE_DAY
1877,GST0001877,US,LOCAL_MEMBER,ADULT,4,NONE,NONE,RIDE_DAY
1878,GST0001878,US,FAMILY,SENIOR,4,NONE,ANNUAL_PASS,FAMILY_DAY
1879,GST0001879,FR,LOCAL_MEMBER,TEEN,1,HEARING,VIP_CLUB,FAMILY_DAY
1880,GST0001880,US,FAMILY,ADULT,3,MOBILITY,HOTEL_GUEST,FAMILY_DAY
1881,GST0001881,US,SCHOOL_TRIP,ADULT,11,NONE,NONE,RIDE_DAY
1882,GST0001882,US,LOCAL_MEMBER,ADULT,4,HEARING,ANNUAL_PASS,FAMILY_DAY
1883,GST0001883,MX,FAMILY,ADULT,1,NONE,NONE,VACATION
1884,GST0001884,MX,THRILL_SEEKER,CHILD,2,MOBILITY,NONE,RIDE_DAY
1885,GST0001885,AE,LOCAL_MEMBER,TEEN,2,NONE,NONE,VACATION
1886,GST0001886,BR,LOCAL_MEMBER,CHILD,4,NONE,NONE,WATER_PARK
1887,GST0001887,US,THRILL_SEEKER,TEEN,1,NONE,NONE,RIDE_DAY
1888,GST0001888,US,THRILL_SEEKER,CHILD,3,NONE,NONE,RIDE_DAY
1889,GST0001889,US,TOUR_GROUP,TEEN,8,NONE,ANNUAL_PASS,WATER_PARK
1890,GST0001890,JP,VIP_TRAVELER,ADULT,2,NONE,NONE,RIDE_DAY
1891,GST0001891,US,LOCAL_MEMBER,CHILD,1,MOBILITY,ANNUAL_PASS,FAMILY_DAY
1892,GST0001892,US,VIP_TRAVELER,ADULT,2,NONE,ANNUAL_PASS,EVENT_NIGHT
1893,GST0001893,FR,THRILL_SEEKER,SENIOR,3,NONE,NONE,EVENT_NIGHT
1894,GST0001894,DE,THRILL_SEEKER,TEEN,1,NONE,NONE,VACATION
1895,GST0001895,FR,LOCAL_MEMBER,ADULT,4,NONE,NONE,VACATION
1896,GST0001896,BR,THRILL_SEEKER,TEEN,2,NONE,NONE,EVENT_NIGHT
1897,GST0001897,US,FAMILY,ADULT,5,NONE,NONE,EVENT_NIGHT
1898,GST0001898,US,THRILL_SEEKER,SENIOR,2,NONE,ANNUAL_PASS,RIDE_DAY
1899,GST0001899,US,LOCAL_MEMBER,CHILD,4,DIETARY,ANNUAL_PASS,WATER_PARK
1900,GST0001900,US,FAMILY,ADULT,5,NONE,NONE,EVENT_NIGHT
1901,GST0001901,BR,FAMILY,CHILD,4,NONE,NONE,RIDE_DAY
1902,GST0001902,AE,TOUR_GROUP,ADULT,9,NONE,HOTEL_GUEST,EVENT_NIGHT
1903,GST0001903,AE,LOCAL_MEMBER,TEEN,4,NONE,ANNUAL_PASS,FAMILY_DAY
1904,GST0001904,US,LOCAL_MEMBER,ADULT,4,NONE,NONE,VACATION
1905,GST0001905,US,TOUR_GROUP,ADULT,12,NONE,NONE,WATER_PARK
1906,GST0001906,US,FAMILY,TEEN,5,NONE,VIP_CLUB,EVENT_NIGHT
1907,GST0001907,MX,VIP_TRAVELER,ADULT,3,NONE,NONE,FAMILY_DAY
1908,GST0001908,US,VIP_TRAVELER,TEEN,4,NONE,NONE,FAMILY_DAY
1909,GST0001909,FR,LOCAL_MEMBER,SENIOR,3,NONE,ANNUAL_PASS,FAMILY_DAY
1910,GST0001910,US,TOUR_GROUP,ADULT,6,MOBILITY,NONE,VACATION
1911,GST0001911,US,SCHOOL_TRIP,ADULT,19,SENSORY,NONE,VACATION
1912,GST0001912,BR,FAMILY,CHILD,2,NONE,NONE,FAMILY_DAY
1913,GST0001913,US,FAMILY,ADULT,1,SENSORY,HOTEL_GUEST,RIDE_DAY
1914,GST0001914,CA,LOCAL_MEMBER,ADULT,4,NONE,HOTEL_GUEST,WATER_PARK
1915,GST0001915,BR,THRILL_SEEKER,CHILD,3,HEARING,HOTEL_GUEST,WATER_PARK
1916,GST0001916,US,THRILL_SEEKER,ADULT,1,NONE,NONE,RIDE_DAY
1917,GST0001917,AE,THRILL_SEEKER,CHILD,2,NONE,NONE,FAMILY_DAY
1918,GST0001918,US,FAMILY,SENIOR,4,NONE,NONE,FAMILY_DAY
1919,GST0001919,US,THRILL_SEEKER,TEEN,1,NONE,NONE,WATER_PARK
1920,GST0001920,CA,LOCAL_MEMBER,CHILD,4,DIETARY,HOTEL_GUEST,RIDE_DAY
1921,GST0001921,US,VIP_TRAVELER,SENIOR,3,NONE,ANNUAL_PASS,RIDE_DAY
1922,GST0001922,MX,TOUR_GROUP,ADULT,10,NONE,ANNUAL_PASS,VACATION
1923,GST0001923,CA,VIP_TRAVELER,ADULT,4,SENSORY,NONE,EVENT_NIGHT
1924,GST0001924,US,THRILL_SEEKER,ADULT,2,NONE,NONE,FAMILY_DAY
1925,GST0001925,BR,THRILL_SEEKER,TEEN,2,NONE,ANNUAL_PASS,VACATION
1926,GST0001926,US,VIP_TRAVELER,ADULT,4,DIETARY,NONE,EVENT_NIGHT
1927,GST0001927,CA,LOCAL_MEMBER,ADULT,4,NONE,NONE,FAMILY_DAY
1928,GST0001928,US,FAMILY,TEEN,4,NONE,NONE,FAMILY_DAY
1929,GST0001929,JP,LOCAL_MEMBER,ADULT,1,SENSORY,ANNUAL_PASS,VACATION
1930,GST0001930,CA,SCHOOL_TRIP,CHILD,23,NONE,NONE,EVENT_NIGHT
1931,GST0001931,AE,FAMILY,TEEN,5,NONE,VIP_CLUB,EVENT_NIGHT
1932,GST0001932,MX,FAMILY,SENIOR,1,NONE,HOTEL_GUEST,FAMILY_DAY
1933,GST0001933,CA,VIP_TRAVELER,ADULT,2,NONE,NONE,FAMILY_DAY
1934,GST0001934,CA,SCHOOL_TRIP,SENIOR,18,NONE,ANNUAL_PASS,WATER_PARK
1935,GST0001935,US,FAMILY,TEEN,6,NONE,NONE,VACATION
1936,GST0001936,CA,FAMILY,CHILD,6,NONE,ANNUAL_PASS,RIDE_DAY
1937,GST0001937,DE,THRILL_SEEKER,ADULT,3,MOBILITY,NONE,VACATION
1938,GST0001938,BR,SCHOOL_TRIP,ADULT,21,DIETARY,NONE,FAMILY_DAY
1939,GST0001939,JP,LOCAL_MEMBER,ADULT,1,SENSORY,NONE,RIDE_DAY
1940,GST0001940,US,TOUR_GROUP,CHILD,9,DIETARY,NONE,FAMILY_DAY
1941,GST0001941,US,THRILL_SEEKER,TEEN,2,NONE,NONE,FAMILY_DAY
1942,GST0001942,US,SCHOOL_TRIP,TEEN,23,NONE,ANNUAL_PASS,RIDE_DAY
1943,GST0001943,MX,THRILL_SEEKER,SENIOR,1,NONE,ANNUAL_PASS,RIDE_DAY
1944,GST0001944,CA,LOCAL_MEMBER,ADULT,1,NONE,NONE,FAMILY_DAY
1945,GST0001945,MX,FAMILY,ADULT,2,NONE,NONE,VACATION
1946,GST0001946,MX,FAMILY,ADULT,5,MOBILITY,NONE,WATER_PARK
1947,GST0001947,US,VIP_TRAVELER,CHILD,3,MOBILITY,ANNUAL_PASS,RIDE_DAY
1948,GST0001948,CA,FAMILY,CHILD,3,NONE,VIP_CLUB,EVENT_NIGHT
1949,GST0001949,FR,LOCAL_MEMBER,ADULT,4,NONE,NONE,WATER_PARK
1950,GST0001950,US,TOUR_GROUP,CHILD,8,MOBILITY,NONE,RIDE_DAY
1951,GST0001951,US,THRILL_SEEKER,TEEN,1,NONE,HOTEL_GUEST,RIDE_DAY
1952,GST0001952,US,FAMILY,ADULT,5,SENSORY,HOTEL_GUEST,EVENT_NIGHT
1953,GST0001953,MX,THRILL_SEEKER,ADULT,1,NONE,NONE,EVENT_NIGHT
1954,GST0001954,US,SCHOOL_TRIP,SENIOR,22,NONE,NONE,VACATION
1955,GST0001955,MX,FAMILY,ADULT,4,NONE,NONE,VACATION
1956,GST0001956,US,FAMILY,ADULT,1,MOBILITY,NONE,RIDE_DAY
1957,GST0001957,US,SCHOOL_TRIP,ADULT,18,NONE,NONE,FAMILY_DAY
1958,GST0001958,US,TOUR_GROUP,SENIOR,10,NONE,NONE,RIDE_DAY
1959,GST0001959,US,FAMILY,CHILD,6,MOBILITY,HOTEL_GUEST,RIDE_DAY
1960,GST0001960,GB,FAMILY,CHILD,1,NONE,NONE,WATER_PARK
1961,GST0001961,US,LOCAL_MEMBER,ADULT,1,NONE,ANNUAL_PASS,VACATION
1962,GST0001962,GB,THRILL_SEEKER,ADULT,2,HEARING,NONE,RIDE_DAY
1963,GST0001963,GB,FAMILY,ADULT,5,NONE,NONE,RIDE_DAY
1964,GST0001964,US,SCHOOL_TRIP,ADULT,13,NONE,NONE,RIDE_DAY
1965,GST0001965,CA,FAMILY,SENIOR,3,NONE,NONE,VACATION
1966,GST0001966,US,FAMILY,CHILD,3,MOBILITY,NONE,RIDE_DAY
1967,GST0001967,MX,LOCAL_MEMBER,ADULT,4,NONE,NONE,RIDE_DAY
1968,GST0001968,US,SCHOOL_TRIP,ADULT,16,NONE,NONE,RIDE_DAY
1969,GST0001969,GB,VIP_TRAVELER,ADULT,4,NONE,NONE,FAMILY_DAY
1970,GST0001970,US,FAMILY,ADULT,2,SENSORY,NONE,EVENT_NIGHT
1971,GST0001971,US,FAMILY,CHILD,4,NONE,NONE,RIDE_DAY
1972,GST0001972,US,FAMILY,CHILD,5,NONE,NONE,FAMILY_DAY
1973,GST0001973,US,SCHOOL_TRIP,ADULT,19,NONE,NONE,FAMILY_DAY
1974,GST0001974,US,LOCAL_MEMBER,ADULT,4,NONE,ANNUAL_PASS,VACATION
1975,GST0001975,MX,FAMILY,CHILD,2,NONE,NONE,FAMILY_DAY
1976,GST0001976,US,FAMILY,ADULT,4,NONE,NONE,RIDE_DAY
1977,GST0001977,US,TOUR_GROUP,ADULT,9,NONE,NONE,FAMILY_DAY
1978,GST0001978,US,FAMILY,TEEN,4,MOBILITY,NONE,WATER_PARK
1979,GST0001979,US,FAMILY,ADULT,1,NONE,NONE,EVENT_NIGHT
1980,GST0001980,US,TOUR_GROUP,ADULT,10,NONE,NONE,RIDE_DAY
1981,GST0001981,US,TOUR_GROUP,ADULT,12,NONE,ANNUAL_PASS,EVENT_NIGHT
1982,GST0001982,GB,LOCAL_MEMBER,CHILD,1,NONE,NONE,VACATION
1983,GST0001983,US,FAMILY,ADULT,4,NONE,NONE,FAMILY_DAY
1984,GST0001984,JP,FAMILY,ADULT,5,MOBILITY,ANNUAL_PASS,VACATION
1985,GST0001985,US,LOCAL_MEMBER,ADULT,3,NONE,NONE,VACATION
1986,GST0001986,US,LOCAL_MEMBER,ADULT,3,NONE,NONE,FAMILY_DAY
1987,GST0001987,US,THRILL_SEEKER,TEEN,2,SENSORY,VIP_CLUB,VACATION
1988,GST0001988,US,LOCAL_MEMBER,CHILD,4,NONE,NONE,RIDE_DAY
1989,GST0001989,US,THRILL_SEEKER,CHILD,2,NONE,NONE,RIDE_DAY
1990,GST0001990,US,THRILL_SEEKER,ADULT,2,DIETARY,NONE,EVENT_NIGHT
1991,GST0001991,US,SCHOOL_TRIP,ADULT,15,NONE,ANNUAL_PASS,VACATION
1992,GST0001992,US,SCHOOL_TRIP,ADULT,24,NONE,HOTEL_GUEST,RIDE_DAY
1993,GST0001993,US,FAMILY,SENIOR,3,HEARING,ANNUAL_PASS,RIDE_DAY
1994,GST0001994,US,TOUR_GROUP,ADULT,10,NONE,NONE,VACATION
1995,GST0001995,US,THRILL_SEEKER,ADULT,1,MOBILITY,NONE,WATER_PARK
1996,GST0001996,US,FAMILY,TEEN,5,NONE,ANNUAL_PASS,WATER_PARK
1997,GST0001997,MX,SCHOOL_TRIP,TEEN,18,NONE,NONE,FAMILY_DAY
1998,GST0001998,CA,TOUR_GROUP,ADULT,4,MOBILITY,NONE,VACATION
1999,GST0001999,CA,VIP_TRAVELER,CHILD,3,HEARING,NONE,RIDE_DAY
2000,GST0002000,BR,FAMILY,CHILD,6,NONE,VIP_CLUB,VACATION
2001,GST0002001,US,TOUR_GROUP,ADULT,8,NONE,NONE,VACATION
2002,GST0002002,US,SCHOOL_TRIP,TEEN,15,NONE,NONE,EVENT_NIGHT
2003,GST0002003,US,TOUR_GROUP,ADULT,7,NONE,NONE,VACATION
2004,GST0002004,DE,TOUR_GROUP,SENIOR,4,NONE,ANNUAL_PASS,RIDE_DAY
2005,GST0002005,GB,FAMILY,TEEN,4,NONE,NONE,VACATION
2006,GST0002006,US,LOCAL_MEMBER,TEEN,2,NONE,NONE,EVENT_NIGHT
2007,GST0002007,US,LOCAL_MEMBER,ADULT,3,NONE,NONE,WATER_PARK
2008,GST0002008,US,FAMILY,ADULT,4,NONE,VIP_CLUB,VACATION
2009,GST0002009,DE,THRILL_SEEKER,ADULT,3,NONE,NONE,FAMILY_DAY
2010,GST0002010,US,SCHOOL_TRIP,CHILD,12,HEARING,NONE,FAMILY_DAY
2011,GST0002011,US,LOCAL_MEMBER,CHILD,4,MOBILITY,ANNUAL_PASS,EVENT_NIGHT
2012,GST0002012,US,THRILL_SEEKER,TEEN,1,NONE,NONE,RIDE_DAY
2013,GST0002013,US,SCHOOL_TRIP,ADULT,23,NONE,NONE,VACATION
2014,GST0002014,MX,LOCAL_MEMBER,SENIOR,3,NONE,NONE,WATER_PARK
2015,GST0002015,US,FAMILY,ADULT,2,DIETARY,ANNUAL_PASS,EVENT_NIGHT
2016,GST0002016,US,FAMILY,CHILD,4,NONE,ANNUAL_PASS,RIDE_DAY
2017,GST0002017,US,TOUR_GROUP,ADULT,12,MOBILITY,NONE,RIDE_DAY
2018,GST0002018,BR,THRILL_SEEKER,CHILD,2,NONE,NONE,WATER_PARK
2019,GST0002019,US,THRILL_SEEKER,ADULT,2,DIETARY,NONE,WATER_PARK
2020,GST0002020,AE,TOUR_GROUP,ADULT,5,NONE,NONE,VACATION
2021,GST0002021,US,THRILL_SEEKER,CHILD,3,NONE,VIP_CLUB,EVENT_NIGHT
2022,GST0002022,US,SCHOOL_TRIP,SENIOR,11,NONE,NONE,RIDE_DAY
2023,GST0002023,US,SCHOOL_TRIP,ADULT,21,NONE,NONE,VACATION
2024,GST0002024,US,THRILL_SEEKER,TEEN,1,NONE,VIP_CLUB,VACATION
2025,GST0002025,US,FAMILY,SENIOR,3,NONE,NONE,RIDE_DAY
2026,GST0002026,US,SCHOOL_TRIP,ADULT,19,HEARING,NONE,RIDE_DAY
2027,GST0002027,GB,VIP_TRAVELER,TEEN,1,NONE,HOTEL_GUEST,RIDE_DAY
2028,GST0002028,US,LOCAL_MEMBER,CHILD,2,HEARING,NONE,FAMILY_DAY
2029,GST0002029,CA,SCHOOL_TRIP,CHILD,15,NONE,NONE,RIDE_DAY
2030,GST0002030,US,FAMILY,ADULT,5,NONE,HOTEL_GUEST,FAMILY_DAY
2031,GST0002031,CA,FAMILY,TEEN,5,MOBILITY,ANNUAL_PASS,FAMILY_DAY
2032,GST0002032,CA,LOCAL_MEMBER,ADULT,4,DIETARY,ANNUAL_PASS,VACATION
2033,GST0002033,US,FAMILY,CHILD,3,MOBILITY,NONE,WATER_PARK
2034,GST0002034,US,TOUR_GROUP,CHILD,8,MOBILITY,NONE,EVENT_NIGHT
2035,GST0002035,US,SCHOOL_TRIP,ADULT,16,NONE,NONE,RIDE_DAY
2036,GST0002036,JP,THRILL_SEEKER,SENIOR,1,NONE,HOTEL_GUEST,FAMILY_DAY
2037,GST0002037,AE,FAMILY,ADULT,4,NONE,NONE,FAMILY_DAY
2038,GST0002038,US,THRILL_SEEKER,TEEN,2,SENSORY,ANNUAL_PASS,RIDE_DAY
2039,GST0002039,US,LOCAL_MEMBER,CHILD,3,NONE,NONE,FAMILY_DAY
2040,GST0002040,US,TOUR_GROUP,ADULT,11,NONE,NONE,EVENT_NIGHT
2041,GST0002041,US,LOCAL_MEMBER,TEEN,1,NONE,HOTEL_GUEST,FAMILY_DAY
2042,GST0002042,DE,LOCAL_MEMBER,ADULT,2,NONE,NONE,EVENT_NIGHT
2043,GST0002043,US,SCHOOL_TRIP,ADULT,10,NONE,ANNUAL_PASS,RIDE_DAY
2044,GST0002044,MX,LOCAL_MEMBER,ADULT,2,NONE,ANNUAL_PASS,RIDE_DAY
2045,GST0002045,US,LOCAL_MEMBER,SENIOR,2,NONE,VIP_CLUB,FAMILY_DAY
2046,GST0002046,US,SCHOOL_TRIP,ADULT,17,NONE,NONE,RIDE_DAY
2047,GST0002047,US,THRILL_SEEKER,ADULT,3,NONE,NONE,FAMILY_DAY
2048,GST0002048,US,FAMILY,ADULT,6,DIETARY,ANNUAL_PASS,VACATION
2049,GST0002049,US,LOCAL_MEMBER,CHILD,3,HEARING,HOTEL_GUEST,RIDE_DAY
2050,GST0002050,US,THRILL_SEEKER,SENIOR,2,SENSORY,NONE,RIDE_DAY
2051,GST0002051,CA,VIP_TRAVELER,CHILD,4,DIETARY,HOTEL_GUEST,RIDE_DAY
2052,GST0002052,US,VIP_TRAVELER,ADULT,3,NONE,ANNUAL_PASS,RIDE_DAY
2053,GST0002053,US,SCHOOL_TRIP,ADULT,14,NONE,NONE,EVENT_NIGHT
2054,GST0002054,US,FAMILY,ADULT,3,NONE,NONE,VACATION
2055,GST0002055,US,THRILL_SEEKER,ADULT,3,SENSORY,HOTEL_GUEST,WATER_PARK
