SalesOrderLineId,SalesOrderId,LineNumber,Customer,Product,ShipFromLocation,ShipToLocation,OrderDate,RequestedShipDate,PromisedDeliveryDate,ActualDeliveryDate,OrderedQty,AllocatedQty,ShippedQty,BackorderedQty,UnitSellPrice,Status,Channel
1829,101057,1,86,73,14,16,63,65,69,70.0,3,2,1,2,5.29,Delivered,Ecomm
1830,101058,1,285,32,30,2,177,178,180,,1,0,0,1,18.4,Open,Store
1831,101058,2,180,189,9,40,15,16,17,,2,1,0,2,10.19,Open,Store
1832,101058,3,109,16,23,12,36,40,47,,1,0,0,1,13.8,Open,Store
1833,101059,1,16,45,25,22,87,89,96,99.0,4,3,2,2,18.96,Delivered,Store
1834,101059,2,287,163,5,24,139,142,145,148.0,4,3,2,2,9.71,Delivered,Ecomm
1835,101060,1,202,115,5,8,166,169,174,,2,1,0,2,9.43,Open,Store
1836,101060,2,157,70,30,2,60,63,64,,1,0,0,1,11.46,Open,Store
1837,101061,1,84,176,18,29,137,138,140,,1,0,0,1,13.39,Open,Store
1838,101061,2,199,105,23,27,26,27,29,28.0,3,2,1,2,22.75,Delivered,B2B
1839,101062,1,106,95,18,29,165,166,172,,1,0,0,1,6.98,Cancelled,Store
1840,101063,1,219,49,14,27,119,120,125,,1,0,0,1,8.32,Open,Ecomm
1841,101063,2,44,13,9,29,63,66,70,73.0,4,3,2,2,7.65,Delivered,Store
1842,101063,3,52,148,32,35,39,42,43,,1,0,0,1,25.5,Open,Store
1843,101064,1,190,182,25,20,42,46,52,,2,1,0,2,16.54,Open,Store
1844,101065,1,285,81,23,27,13,14,17,,2,1,0,2,11.58,Open,Ecomm
1845,101066,1,64,16,32,13,117,118,122,,2,1,0,2,12.9,Open,Store
1846,101067,1,83,196,32,13,91,92,96,,2,1,0,2,10.45,Open,Store
1847,101068,1,244,182,30,20,42,43,48,,1,0,0,1,17.8,Open,Store
1848,101068,2,175,140,32,3,66,69,73,73.0,3,2,1,2,34.6,Delivered,B2B
1849,101069,1,276,2,25,24,170,173,174,174.0,4,3,2,2,11.34,Delivered,B2B
1850,101070,1,190,114,5,16,55,58,61,,1,0,0,1,5.84,Open,B2B
1851,101071,1,162,150,23,40,132,135,141,,1,0,0,1,7.65,Open,Store
1852,101072,1,175,186,23,27,1,3,8,,1,0,0,1,29.07,Open,Ecomm
1853,101072,2,155,4,5,13,10,14,18,,1,0,0,1,8.61,Open,Store
1854,101072,3,117,113,9,39,48,52,57,,2,1,0,2,17.68,Open,Store
1855,101073,1,288,91,32,13,12,15,16,17.0,3,2,1,2,11.15,Delivered,Store
1856,101073,2,28,18,5,27,47,50,56,,1,0,0,1,30.98,Open,Ecomm
1857,101073,3,109,120,32,24,15,19,25,,2,1,0,2,4.4,Open,Ecomm
1858,101074,1,94,17,31,28,86,90,91,92.0,4,3,2,2,4.84,Delivered,Store
1859,101075,1,179,27,23,3,79,82,89,92.0,3,2,1,2,16.83,Delivered,Ecomm
1860,101075,2,59,182,25,27,12,13,17,,1,0,0,1,18.28,Open,Ecomm
1861,101076,1,34,148,1,16,2,3,9,,1,0,0,1,24.17,Cancelled,Ecomm
1862,101077,1,123,104,31,38,27,29,31,,2,1,0,2,29.4,Open,Store
1863,101078,1,124,96,18,40,77,81,88,,1,0,0,1,11.81,Open,Store
1864,101079,1,259,8,5,39,34,35,36,38.0,4,3,2,2,16.73,Delivered,Store
1865,101080,1,202,30,25,34,34,37,41,,1,0,0,1,40.26,Open,Store
1866,101081,1,200,176,30,24,41,45,46,49.0,4,3,2,2,13.06,Delivered,Ecomm
1867,101082,1,16,187,32,24,72,74,80,,2,1,0,2,5.85,Open,Ecomm
1868,101083,1,137,177,5,13,130,134,137,140.0,4,3,2,2,72.7,Delivered,Store
1869,101084,1,146,26,14,8,72,76,78,,2,1,0,2,4.23,Open,Store
1870,101085,1,72,66,5,24,82,86,89,,1,0,0,1,6.54,Open,Ecomm
1871,101086,1,140,110,30,37,102,103,110,112.0,3,2,1,2,14.49,Delivered,Store
1872,101086,2,243,137,25,7,126,130,132,,2,1,0,2,3.44,Open,Store
1873,101087,1,188,182,23,27,155,159,165,,1,0,0,1,16.89,Open,Ecomm
1874,101088,1,183,73,14,16,64,67,70,,1,0,0,1,5.21,Open,Ecomm
1875,101088,2,77,74,5,39,45,48,54,,1,0,0,1,13.52,Open,Store
1876,101089,1,254,134,18,33,122,123,128,,2,1,0,2,44.97,Open,Store
1877,101090,1,177,111,23,39,1,4,9,11.0,4,3,2,2,12.62,Delivered,Store
1878,101091,1,8,183,9,16,108,112,119,,1,0,0,1,3.58,Open,B2B
1879,101092,1,269,16,5,24,124,126,132,,2,1,0,2,13.61,Open,B2B
1880,101093,1,150,69,9,24,49,51,55,57.0,3,2,1,2,13.1,Delivered,B2B
1881,101093,2,132,111,9,36,88,89,93,96.0,3,2,1,2,13.15,Delivered,Store
1882,101093,3,255,169,14,40,91,92,93,,3,2,1,2,14.02,PartShipped,Store
1883,101093,4,285,67,32,33,16,19,22,,2,1,0,2,25.4,Open,Store
1884,101094,1,98,58,9,37,20,23,25,,2,1,0,2,15.31,Open,Store
1885,101094,2,265,70,32,22,4,8,15,,1,0,0,1,11.73,Open,Store
1886,101094,3,35,131,18,38,84,86,93,,1,0,0,1,10.94,Open,Store
1887,101095,1,19,179,5,24,174,175,180,,2,1,0,2,8.27,Open,Ecomm
1888,101095,2,29,74,1,11,138,139,142,,1,0,0,1,12.8,Open,Store
1889,101096,1,291,58,23,8,33,36,42,,2,1,0,2,15.93,Open,Store
1890,101097,1,64,22,23,16,82,86,90,,2,1,0,2,5.27,Open,Ecomm
1891,101098,1,111,165,5,38,43,45,51,50.0,4,3,2,2,20.4,Delivered,Store
1892,101099,1,207,32,31,27,155,157,162,,2,1,0,2,19.0,Open,B2B
1893,101100,1,257,111,1,2,136,137,144,,2,1,0,2,12.32,Open,Store
1894,101100,2,269,190,30,3,147,150,157,159.0,3,2,1,2,12.16,Delivered,B2B
1895,101100,3,49,67,32,24,45,48,52,,2,1,0,2,24.37,Open,Ecomm
1896,101100,4,146,118,14,36,14,18,20,23.0,3,2,1,2,12.88,Delivered,Store
1897,101100,5,45,106,32,24,164,167,168,,3,2,1,2,4.5,PartShipped,Ecomm
1898,101101,1,197,179,25,20,22,23,29,,2,0,0,2,8.13,Open,Store
1899,101101,2,5,106,9,27,157,161,167,170.0,4,3,2,2,4.48,Delivered,Ecomm
1900,101101,3,47,87,9,27,120,122,126,,3,1,0,3,14.39,Open,B2B
1901,101102,1,231,92,32,40,12,13,20,,5,3,2,3,13.49,PartShipped,Store
1902,101103,1,27,162,14,8,16,19,26,,1,0,0,1,9.55,Open,Store
1903,101104,1,21,76,9,10,76,80,81,,5,3,2,3,4.68,PartShipped,Store
1904,101105,1,257,174,32,11,62,63,65,,3,1,0,3,8.2,Open,Store
1905,101105,2,124,143,14,16,73,76,81,83.0,3,2,1,2,6.57,Delivered,B2B
1906,101105,3,93,39,5,28,48,49,53,53.0,3,2,1,2,8.42,Delivered,Store
1907,101105,4,118,19,32,12,94,98,101,,2,1,0,2,16.68,Open,Store
1908,101106,1,57,115,14,24,173,175,180,,2,1,0,2,9.57,Open,Ecomm
1909,101107,1,172,78,25,16,120,121,123,125.0,4,3,2,2,11.22,Delivered,Ecomm
1910,101107,2,238,146,31,24,98,99,104,,2,1,0,2,9.47,Open,Ecomm
1911,101108,1,52,102,25,24,128,130,134,,1,0,0,1,34.88,Open,Ecomm
1912,101108,2,17,73,32,3,22,26,30,33.0,3,2,1,2,4.97,Delivered,Ecomm
1913,101109,1,276,28,32,12,116,118,123,125.0,4,3,2,2,20.93,Delivered,Store
1914,101110,1,172,198,25,36,61,64,67,,2,1,0,2,17.94,Open,Store
1915,101110,2,90,83,32,3,103,106,109,,2,1,0,2,5.69,Open,Ecomm
1916,101110,3,171,141,9,2,158,159,162,,2,1,0,2,50.11,Open,Store
1917,101111,1,151,174,30,36,168,169,172,,2,1,0,2,8.12,Open,Store
1918,101111,2,174,119,25,28,43,47,49,,1,0,0,1,94.62,Open,Store
1919,101111,3,232,1,25,20,32,33,38,,1,0,0,1,18.25,Open,Store
1920,101112,1,30,66,5,35,70,71,74,,1,0,0,1,5.97,Open,Store
1921,101113,1,285,8,18,24,29,33,39,,4,2,0,4,15.4,Open,Ecomm
1922,101114,1,121,51,23,27,160,162,168,,1,0,0,1,9.55,Open,Ecomm
1923,101114,2,300,199,1,20,26,29,36,,1,0,0,1,5.75,Open,Store
1924,101114,3,152,137,30,7,82,85,91,,1,0,0,1,3.34,Open,Store
1925,101114,4,171,165,25,21,179,180,180,180.0,3,2,1,2,20.79,Delivered,Store
1926,101115,1,85,70,32,16,63,65,69,,3,1,0,3,11.27,Open,Ecomm
1927,101116,1,9,126,18,33,40,44,49,,2,1,0,2,3.16,Open,Store
1928,101117,1,191,147,18,37,87,89,93,,1,0,0,1,58.07,Open,Store
1929,101117,2,138,83,18,10,116,120,122,,2,0,0,2,5.78,Open,Store
1930,101117,3,235,19,23,3,144,147,150,,3,1,0,3,17.6,Open,Ecomm
1931,101118,1,204,187,23,28,26,29,36,,2,1,0,2,6.09,Open,Store
1932,101118,2,113,30,32,27,155,156,162,,1,0,0,1,39.75,Open,Ecomm
1933,101119,1,33,99,14,40,6,10,15,,2,1,0,2,16.02,Open,Store
1934,101120,1,141,99,1,7,154,157,164,164.0,3,2,1,2,16.69,Delivered,Store
1935,101121,1,182,15,14,20,117,121,127,126.0,4,3,2,2,15.95,Delivered,Store
1936,101122,1,8,133,9,27,91,95,96,,1,0,0,1,13.92,Open,B2B
1937,101123,1,146,44,31,12,55,59,62,,1,0,0,1,12.91,Open,Store
1938,101124,1,6,36,25,27,42,44,45,47.0,3,2,1,2,10.02,Delivered,Ecomm
1939,101125,1,26,89,31,8,53,56,59,,1,0,0,1,28.91,Cancelled,Store
1940,101125,2,298,146,18,3,70,73,74,,1,0,0,1,9.46,Open,Ecomm
1941,101126,1,192,200,18,20,156,157,159,162.0,5,4,3,2,3.57,Delivered,Store
1942,101127,1,230,169,5,27,109,111,116,,1,0,0,1,13.86,Open,B2B
1943,101128,1,197,146,32,3,47,48,51,,1,0,0,1,9.7,Open,Ecomm
1944,101128,2,47,166,30,27,70,71,73,,4,1,0,4,28.56,Open,Ecomm
1945,101129,1,160,63,23,3,80,84,88,,1,0,0,1,11.3,Open,Ecomm
1946,101129,2,42,85,14,28,2,5,9,,1,0,0,1,4.17,Open,Store
1947,101130,1,64,199,25,39,3,4,5,,2,0,0,2,5.58,Open,Store
1948,101131,1,38,103,5,33,90,91,97,,1,0,0,1,42.35,Open,Store
1949,101132,1,129,151,23,3,15,16,21,24.0,8,7,6,2,32.84,Delivered,B2B
1950,101132,2,115,108,9,11,15,17,24,,1,0,0,1,16.2,Cancelled,Store
1951,101132,3,97,32,1,27,98,101,103,,1,0,0,1,18.58,Open,B2B
1952,101133,1,283,155,18,37,84,88,92,,2,1,0,2,15.73,Open,Store
1953,101134,1,154,37,25,16,17,20,21,,2,1,0,2,11.53,Open,Ecomm
1954,101134,2,74,114,31,36,136,137,138,138.0,3,2,1,2,6.35,Delivered,Store
1955,101134,3,229,64,23,40,46,49,52,54.0,3,2,1,2,10.03,Delivered,Store
1956,101135,1,206,136,18,16,98,99,106,,2,1,0,2,23.3,Open,Ecomm
1957,101135,2,201,132,18,3,55,58,65,,3,1,0,3,35.85,Open,B2B
1958,101136,1,209,164,25,24,152,153,157,,2,1,0,2,27.15,Open,Ecomm
1959,101136,2,175,124,23,33,130,131,134,137.0,4,3,2,2,17.8,Delivered,Store
1960,101136,3,137,123,30,27,104,107,110,,3,1,0,3,6.89,Open,B2B
1961,101136,4,213,144,1,24,74,78,80,,2,1,0,2,15.65,Open,B2B
1962,101137,1,109,170,14,24,58,62,69,,2,1,0,2,21.92,Open,Ecomm
1963,101137,2,101,24,1,3,11,14,19,21.0,3,2,1,2,19.51,Delivered,Ecomm
1964,101138,1,92,13,31,12,113,117,120,,1,0,0,1,7.99,Open,Store
1965,101138,2,30,69,31,37,26,30,37,,2,0,0,2,12.16,Open,Store
1966,101139,1,260,23,25,22,15,19,23,,2,0,0,2,4.51,Cancelled,Store
1967,101139,2,288,49,14,7,92,96,98,,2,0,0,2,7.85,Open,Store
1968,101139,3,18,106,5,24,178,180,180,180.0,3,2,1,2,4.63,Delivered,Ecomm
1969,101139,4,215,111,25,37,107,108,115,,1,0,0,1,12.44,Open,Store
1970,101140,1,255,151,30,3,44,45,48,48.0,6,5,4,2,33.73,Delivered,Ecomm
1971,101140,2,105,146,31,27,29,30,33,,1,0,0,1,9.44,Open,B2B
1972,101141,1,137,105,31,8,55,59,63,66.0,3,2,1,2,21.3,Delivered,Store
1973,101141,2,189,29,25,13,180,180,180,,2,1,0,2,3.5,Open,Store
1974,101141,3,241,160,32,21,90,91,95,,2,1,0,2,7.17,Open,Store
1975,101142,1,126,2,5,3,88,89,94,,1,0,0,1,10.93,Open,Ecomm
1976,101143,1,238,195,9,27,84,86,87,,1,0,0,1,6.22,Open,B2B
1977,101143,2,262,51,18,2,129,133,136,,2,1,0,2,8.68,Open,Store
1978,101144,1,253,168,23,40,131,134,135,,1,0,0,1,12.57,Open,Store
1979,101145,1,10,131,14,37,22,23,29,,1,0,0,1,11.06,Open,Store
1980,101146,1,176,2,1,11,46,48,50,,1,0,0,1,10.91,Open,Store
1981,101147,1,212,192,30,3,36,38,40,,2,1,0,2,14.78,Open,Ecomm
1982,101147,2,141,186,23,3,63,64,66,66.0,3,2,1,2,28.85,Delivered,B2B
1983,101148,1,219,36,18,24,82,84,87,86.0,3,2,1,2,9.64,Delivered,Ecomm
1984,101148,2,117,82,30,13,17,19,24,,2,1,0,2,17.34,Open,Store
1985,101148,3,124,192,23,3,137,141,144,147.0,4,3,2,2,13.89,Delivered,B2B
1986,101149,1,39,97,30,3,64,67,71,,1,0,0,1,54.23,Open,B2B
1987,101150,1,198,153,9,40,154,155,160,161.0,4,3,2,2,19.54,Delivered,Store
1988,101151,1,268,160,9,27,150,154,161,161.0,4,3,2,2,7.8,Delivered,B2B
1989,101151,2,188,119,25,24,31,32,37,,1,0,0,1,89.09,Open,Ecomm
1990,101152,1,245,103,25,22,29,31,36,,1,0,0,1,40.97,Open,Store
1991,101152,2,137,140,9,2,77,80,82,85.0,3,2,1,2,35.1,Delivered,Store
1992,101152,3,290,165,23,7,124,125,126,,5,4,3,2,21.46,PartShipped,Store
1993,101152,4,279,43,31,36,18,20,23,,2,1,0,2,18.0,Open,Store
1994,101153,1,58,130,23,33,146,148,149,,2,0,0,2,42.1,Cancelled,Store
1995,101153,2,133,152,9,11,56,60,62,,2,0,0,2,30.96,Open,Store
1996,101154,1,291,96,5,8,160,162,166,,1,0,0,1,12.68,Open,Store
1997,101154,2,169,17,32,24,161,162,168,,2,0,0,2,5.11,Open,Ecomm
1998,101155,1,135,128,31,39,123,127,134,136.0,4,2,1,3,13.96,Delivered,Store
1999,101156,1,92,184,1,24,101,105,106,,2,1,0,2,19.72,Open,Ecomm
2000,101157,1,289,81,1,12,81,82,83,,2,1,0,2,11.2,Open,Store
2001,101158,1,232,122,9,10,87,88,89,,1,0,0,1,4.42,Open,Store
2002,101159,1,199,195,5,3,97,98,101,101.0,4,3,2,2,6.85,Delivered,Ecomm
2003,101160,1,281,64,31,22,71,73,76,,1,0,0,1,9.93,Open,Store
2004,101161,1,66,26,5,16,9,12,14,,2,1,0,2,4.24,Open,Ecomm
2005,101162,1,158,99,5,16,30,34,39,,2,1,0,2,15.73,Open,B2B
2006,101162,2,2,98,30,16,175,178,180,,3,0,0,3,6.43,Cancelled,Ecomm
2007,101162,3,84,101,23,35,176,178,179,,2,1,0,2,7.81,Open,Store
2008,101162,4,211,154,30,37,22,25,29,29.0,3,2,1,2,18.91,Delivered,Store
2009,101163,1,291,188,18,16,101,102,106,,1,0,0,1,21.28,Open,Ecomm
2010,101164,1,244,44,9,11,161,164,171,174.0,5,4,3,2,13.38,Delivered,Store
2011,101165,1,144,36,23,34,71,72,78,,2,1,0,2,9.29,Open,Store
2012,101165,2,158,136,23,27,157,159,166,166.0,4,2,1,3,22.18,Delivered,B2B
2013,101165,3,180,115,5,27,168,171,175,,1,0,0,1,8.97,Open,Ecomm
2014,101165,4,14,40,5,20,24,26,27,,4,1,0,4,10.12,Open,Store
2015,101165,5,41,133,32,24,156,159,160,,1,0,0,1,13.92,Cancelled,B2B
2016,101165,6,225,79,18,16,9,13,20,,2,1,0,2,25.25,Open,B2B
2017,101165,7,187,137,25,24,6,10,12,,1,0,0,1,3.35,Open,Ecomm
2018,101166,1,200,107,5,27,143,147,151,151.0,3,2,1,2,29.8,Delivered,Ecomm
2019,101167,1,149,6,25,13,87,91,98,,1,0,0,1,27.78,Open,Store
2020,101168,1,91,46,18,20,60,63,69,69.0,3,2,1,2,11.3,Delivered,Store
2021,101169,1,118,92,25,27,154,157,162,,3,2,1,2,13.17,PartShipped,Ecomm
2022,101170,1,196,95,1,3,29,32,34,,2,0,0,2,7.05,Open,B2B
2023,101170,2,141,60,23,27,134,135,140,,1,0,0,1,24.84,Open,B2B
2024,101171,1,75,94,30,21,176,178,180,,1,0,0,1,20.36,Open,Store
2025,101172,1,295,27,23,28,84,86,89,,1,0,0,1,16.86,Open,Store
2026,101172,2,85,29,25,27,72,76,83,86.0,5,4,3,2,3.55,Delivered,Ecomm
2027,101172,3,145,46,30,16,157,159,165,,1,0,0,1,11.54,Open,B2B
2028,101172,4,85,167,25,27,98,100,105,,1,0,0,1,32.01,Open,Ecomm
2029,101172,5,142,148,5,24,141,144,151,,2,1,0,2,25.28,Open,B2B
2030,101172,6,46,191,25,37,33,36,39,40.0,3,2,1,2,20.49,Delivered,Store
2031,101173,1,15,81,9,38,13,16,23,,2,1,0,2,12.51,Open,Store
2032,101174,1,53,167,23,39,50,51,57,,1,0,0,1,33.67,Open,Store
2033,101175,1,154,116,30,10,142,144,149,151.0,5,4,3,2,28.23,Delivered,Store
2034,101176,1,209,180,5,16,101,104,107,108.0,4,3,2,2,19.36,Delivered,Ecomm
2035,101176,2,258,60,31,27,51,55,57,,2,1,0,2,25.03,Open,B2B
2036,101177,1,94,63,31,34,56,58,62,,2,1,0,2,10.97,Open,Store
2037,101177,2,68,198,23,20,31,33,37,,1,0,0,1,17.79,Open,Store
2038,101177,3,140,159,25,13,113,115,119,,2,1,0,2,9.48,Open,Store
2039,101178,1,139,32,25,34,49,51,58,,1,0,0,1,19.07,Open,Store
2040,101179,1,136,84,1,13,175,179,180,,4,3,2,2,4.91,PartShipped,Store
2041,101179,2,91,113,1,20,82,83,88,,3,2,1,2,17.99,PartShipped,Store
2042,101179,3,233,80,14,22,25,29,32,,2,1,0,2,5.1,Open,Store
2043,101180,1,87,83,14,16,20,23,27,,1,0,0,1,5.98,Open,Ecomm
2044,101181,1,40,91,31,16,141,142,148,,1,0,0,1,10.94,Open,B2B
2045,101182,1,72,183,32,22,124,127,133,134.0,3,2,1,2,3.48,Delivered,Store
2046,101182,2,6,82,31,34,117,119,121,124.0,3,2,1,2,18.11,Delivered,Store
2047,101183,1,289,63,31,16,147,149,153,,2,1,0,2,10.5,Open,Ecomm
2048,101183,2,299,88,23,22,144,147,151,153.0,4,3,2,2,35.39,Delivered,Store
2049,101184,1,239,47,31,12,174,175,180,,1,0,0,1,15.44,Open,Store
2050,101185,1,278,152,32,24,65,67,70,73.0,3,2,1,2,29.85,Delivered,Ecomm
2051,101185,2,192,129,23,27,103,106,113,,2,1,0,2,3.64,Open,Ecomm
2052,101186,1,15,51,23,36,39,41,48,,3,1,0,3,9.37,Open,Store
2053,101186,2,180,120,30,7,75,77,83,86.0,4,3,2,2,4.1,Delivered,Store
2054,101187,1,117,137,30,3,9,11,16,,1,0,0,1,3.43,Open,Ecomm
2055,101187,2,98,112,18,40,63,67,74,,2,1,0,2,13.18,Open,Store
2056,101187,3,256,176,30,28,11,15,21,,2,1,0,2,13.17,Open,Store
2057,101188,1,124,143,31,10,55,56,57,,1,0,0,1,6.56,Open,Store
2058,101189,1,246,139,25,36,115,117,119,,2,1,0,2,11.1,Open,Store
2059,101189,2,246,177,31,16,151,154,161,162.0,3,2,1,2,75.84,Delivered,Ecomm
2060,101189,3,46,4,30,39,48,51,57,,1,0,0,1,9.68,Open,Store
2061,101189,4,296,198,5,35,91,94,100,,2,0,0,2,18.21,Cancelled,Store
2062,101189,5,4,140,31,24,85,86,87,,2,1,0,2,35.77,Open,Ecomm
2063,101189,6,106,96,9,16,34,38,40,,2,1,0,2,12.14,Open,B2B
2064,101189,7,163,194,1,34,133,137,143,,1,0,0,1,12.26,Open,Store
2065,101190,1,205,185,32,24,63,67,71,,3,2,1,2,22.45,PartShipped,Ecomm
2066,101190,2,38,7,32,16,42,43,47,,2,1,0,2,9.97,Open,B2B
2067,101190,3,63,3,23,13,130,133,134,137.0,4,3,2,2,21.34,Delivered,Store
2068,101190,4,212,176,9,24,92,95,100,,4,1,0,4,13.04,Open,Ecomm
2069,101190,5,200,169,25,8,89,92,94,96.0,5,4,3,2,14.83,Delivered,Store
2070,101190,6,163,162,9,28,49,51,54,57.0,4,3,2,2,9.47,Delivered,Store
2071,101191,1,225,133,30,3,13,17,20,,1,0,0,1,13.3,Open,Ecomm
2072,101191,2,162,53,31,35,28,29,31,34.0,3,2,1,2,10.06,Delivered,Store
2073,101192,1,129,139,32,3,156,158,165,,2,1,0,2,10.17,Open,Ecomm
2074,101192,2,232,144,1,33,138,140,144,145.0,3,2,1,2,16.57,Delivered,Store
2075,101192,3,256,183,23,7,64,66,67,,1,0,0,1,3.61,Open,Store
2076,101193,1,55,7,9,3,113,116,122,,1,0,0,1,9.26,Open,Ecomm
2077,101194,1,278,123,5,16,88,89,96,97.0,5,4,3,2,6.54,Delivered,Ecomm
2078,101194,2,168,59,1,12,129,130,135,,2,1,0,2,4.32,Open,Store
2079,101195,1,107,89,9,35,165,169,172,,3,0,0,3,30.92,Cancelled,Store
2080,101196,1,146,94,14,35,36,38,39,,1,0,0,1,19.46,Open,Store
2081,101197,1,40,191,14,24,174,175,180,180.0,3,2,1,2,19.47,Delivered,B2B
2082,101197,2,31,5,5,16,32,33,40,41.0,5,4,3,2,27.93,Delivered,B2B
2083,101198,1,263,99,23,24,105,109,110,,2,1,0,2,17.26,Open,B2B
2084,101199,1,122,118,9,27,88,90,93,,3,1,0,3,13.4,Open,B2B
2085,101200,1,143,92,32,2,160,161,163,,1,0,0,1,13.01,Open,Store
2086,101201,1,236,4,31,3,122,126,128,,1,0,0,1,8.99,Open,B2B
2087,101201,2,154,112,32,24,174,176,180,,2,1,0,2,13.69,Open,B2B
2088,101202,1,120,146,23,27,144,146,149,,1,0,0,1,10.06,Open,Ecomm
2089,101203,1,164,69,1,38,123,127,128,127.0,3,2,1,2,13.49,Delivered,Store
2090,101203,2,111,63,23,24,43,45,48,,1,0,0,1,10.92,Open,B2B
2091,101203,3,250,150,23,27,79,80,84,,1,0,0,1,7.76,Open,Ecomm
2092,101203,4,266,56,5,33,125,129,132,,1,0,0,1,4.87,Open,Store
2093,101204,1,161,189,25,16,53,54,60,,1,0,0,1,10.18,Open,Ecomm
2094,101204,2,98,9,5,11,119,120,127,,1,0,0,1,7.29,Open,Store
2095,101204,3,36,85,5,2,32,35,37,,2,1,0,2,4.24,Open,Store
2096,101205,1,188,110,25,28,178,180,180,180.0,3,2,1,2,13.49,Delivered,Store
2097,101205,2,230,166,31,3,162,165,169,,2,1,0,2,29.23,Open,Ecomm
2098,101206,1,298,43,9,16,33,37,42,,2,1,0,2,17.61,Open,B2B
2099,101206,2,78,153,5,28,43,46,53,55.0,4,3,2,2,19.72,Delivered,Store
2100,101206,3,3,145,30,10,43,45,47,,1,0,0,1,16.92,Open,Store
2101,101206,4,27,41,18,40,161,163,164,,1,0,0,1,12.7,Cancelled,Store
2102,101206,5,9,29,25,3,48,50,53,,1,0,0,1,3.55,Open,Ecomm
2103,101206,6,51,99,25,39,160,162,168,,1,0,0,1,16.69,Open,Store
2104,101207,1,95,91,25,16,164,165,168,,2,1,0,2,10.49,Open,Ecomm
2105,101208,1,252,109,25,16,27,29,32,,1,0,0,1,12.01,Open,B2B
2106,101208,2,8,128,23,27,61,63,67,,1,0,0,1,14.71,Open,Ecomm
2107,101209,1,267,196,31,20,106,108,114,,1,0,0,1,10.86,Open,Store
2108,101210,1,161,109,31,27,179,180,180,180.0,3,2,1,2,11.4,Delivered,B2B
2109,101211,1,57,111,18,28,10,11,15,,2,0,0,2,12.94,Open,Store
2110,101212,1,15,81,18,11,16,18,20,,1,0,0,1,12.32,Open,Store
2111,101213,1,11,119,23,33,7,10,13,,1,0,0,1,91.0,Open,Store
2112,101214,1,13,18,32,7,17,18,25,,3,0,0,3,30.65,Cancelled,Store
2113,101215,1,267,75,1,29,82,86,91,,2,0,0,2,31.87,Cancelled,Store
2114,101215,2,225,35,9,24,55,59,60,60.0,4,2,1,3,12.61,Delivered,B2B
2115,101216,1,59,133,31,33,172,175,179,,1,0,0,1,14.13,Open,Store
2116,101216,2,7,194,30,24,105,109,116,,2,1,0,2,12.45,Open,B2B
2117,101217,1,236,163,18,11,167,170,171,,3,2,1,2,9.42,PartShipped,Store
2118,101217,2,54,199,5,16,3,7,14,17.0,5,4,3,2,5.87,Delivered,Ecomm
2119,101218,1,76,136,18,27,128,130,135,137.0,4,2,1,3,22.23,Delivered,B2B
2120,101218,2,252,161,9,8,52,55,62,,2,1,0,2,9.71,Open,Store
2121,101219,1,181,45,25,27,130,133,138,,5,4,3,2,19.61,PartShipped,Ecomm
2122,101220,1,38,179,18,24,179,180,180,180.0,3,2,1,2,8.57,Delivered,B2B
2123,101220,2,223,113,9,12,40,43,48,,2,1,0,2,17.4,Open,Store
2124,101220,3,16,116,14,40,163,166,173,,1,0,0,1,27.53,Open,Store
2125,101220,4,200,28,30,3,98,102,106,,2,1,0,2,20.42,Open,Ecomm
2126,101220,5,120,98,31,8,30,31,38,41.0,3,2,1,2,6.87,Delivered,Store
2127,101220,6,51,56,25,29,114,118,119,120.0,3,2,1,2,5.24,Delivered,Store
2128,101220,7,131,96,25,16,158,159,164,,3,2,1,2,11.57,PartShipped,Ecomm
2129,101221,1,237,127,14,20,163,164,169,,2,1,0,2,21.64,Open,Store
2130,101221,2,239,175,1,21,112,113,117,,1,0,0,1,23.42,Open,Store
2131,101222,1,66,55,30,3,75,79,81,,2,1,0,2,7.34,Open,Ecomm
2132,101223,1,171,71,31,29,71,73,79,,2,1,0,2,21.3,Open,Store
2133,101224,1,251,87,18,24,120,121,128,,1,0,0,1,14.32,Open,Ecomm
2134,101224,2,256,41,25,37,115,119,121,124.0,3,2,1,2,14.24,Delivered,Store
2135,101224,3,170,5,30,27,148,149,156,156.0,4,3,2,2,27.57,Delivered,Ecomm
2136,101224,4,115,4,25,2,41,42,49,,1,0,0,1,9.46,Open,Store
2137,101225,1,294,103,5,24,54,57,58,,1,0,0,1,43.01,Cancelled,Ecomm
2138,101226,1,159,50,32,36,98,102,104,,1,0,0,1,9.04,Open,Store
2139,101226,2,45,137,25,11,96,100,104,,1,0,0,1,3.35,Open,Store
2140,101227,1,294,184,14,3,89,90,95,98.0,3,2,1,2,19.28,Delivered,B2B
2141,101228,1,209,132,9,39,103,106,112,111.0,3,2,1,2,35.76,Delivered,Store
2142,101229,1,161,172,1,35,139,140,146,147.0,3,2,1,2,22.14,Delivered,Store
2143,101230,1,142,32,9,27,36,39,45,,1,0,0,1,19.97,Open,Ecomm
2144,101230,2,261,95,9,24,62,64,68,,2,1,0,2,7.23,Open,B2B
2145,101230,3,68,103,30,16,140,142,144,,2,1,0,2,42.07,Open,Ecomm
2146,101231,1,155,199,23,11,92,94,100,,2,1,0,2,5.27,Open,Store
